timestamp,mote_id,has_fault_type,temperature
'2007-09-18T22:02:00','15',0,-1.370
'2007-09-18T22:04:00','15',0,-1.350
'2007-09-18T22:06:00','15',0,-1.310
'2007-09-18T22:08:00','15',0,-1.360
'2007-09-18T22:10:00','15',0,-1.400
'2007-09-18T22:12:00','15',0,-1.350
'2007-09-18T22:14:00','15',0,-1.440
'2007-09-18T22:16:00','15',0,-1.380
'2007-09-18T22:18:00','15',0,-1.380
'2007-09-18T22:20:00','15',0,-1.220
'2007-09-18T22:22:00','15',0,-1.240
'2007-09-18T22:24:00','15',0,-1.360
'2007-09-18T22:26:00','15',0,-1.390
'2007-09-18T22:28:00','15',0,-1.420
'2007-09-18T22:30:00','15',0,-1.180
'2007-09-18T22:32:00','15',0,-1.320
'2007-09-18T22:34:00','15',0,-1.270
'2007-09-18T22:36:00','15',0,-1.120
'2007-09-18T22:38:00','15',0,-1.200
'2007-09-18T22:40:00','15',0,-1.270
'2007-09-18T22:42:00','15',0,-1.290
'2007-09-18T22:44:00','15',0,-1.510
'2007-09-18T22:46:00','15',0,-1.460
'2007-09-18T22:48:00','15',0,-1.420
'2007-09-18T22:50:00','15',0,-1.360
'2007-09-18T22:52:00','15',0,-1.440
'2007-09-18T22:54:00','15',0,-1.480
'2007-09-18T22:56:00','15',0,-1.500
'2007-09-18T22:58:00','15',0,-1.450
'2007-09-18T23:00:00','15',0,-1.320
'2007-09-18T23:02:00','15',0,-1.320
'2007-09-18T23:04:00','15',0,-1.260
'2007-09-18T23:06:00','15',0,-1.380
'2007-09-18T23:08:00','15',0,-1.360
'2007-09-18T23:10:00','15',0,-1.300
'2007-09-18T23:12:00','15',0,-1.280
'2007-09-18T23:14:00','15',0,-1.240
'2007-09-18T23:16:00','15',0,-1.280
'2007-09-18T23:18:00','15',0,-1.240
'2007-09-18T23:20:00','15',0,-1.520
'2007-09-18T23:22:00','15',0,-1.350
'2007-09-18T23:24:00','15',0,-1.600
'2007-09-18T23:26:00','15',0,-1.400
'2007-09-18T23:28:00','15',0,-1.420
'2007-09-18T23:30:00','15',0,-1.400
'2007-09-18T23:32:00','15',0,-1.440
'2007-09-18T23:34:00','15',0,-1.440
'2007-09-18T23:36:00','15',0,-1.500
'2007-09-18T23:38:00','15',0,-1.460
'2007-09-18T23:40:00','15',0,-1.380
'2007-09-18T23:42:00','15',0,-1.220
'2007-09-18T23:44:00','15',0,-1.340
'2007-09-18T23:46:00','15',0,-1.300
'2007-09-18T23:48:00','15',0,-1.250
'2007-09-18T23:50:00','15',0,-1.260
'2007-09-18T23:52:00','15',0,-1.360
'2007-09-18T23:54:00','15',0,-1.330
'2007-09-18T23:56:00','15',0,-1.540
'2007-09-18T23:58:00','15',0,-1.440
'2007-09-19T00:00:00','15',0,-1.360
'2007-09-19T00:02:00','15',0,-1.520
'2007-09-19T00:04:00','15',0,-1.460
'2007-09-19T00:06:00','15',0,-1.260
'2007-09-19T00:08:00','15',0,-1.250
'2007-09-19T00:10:00','15',0,-1.250
'2007-09-19T00:12:00','15',0,-1.360
'2007-09-19T00:14:00','15',0,-1.380
'2007-09-19T00:16:00','15',0,-1.480
'2007-09-19T00:18:00','15',0,-1.460
'2007-09-19T00:20:00','15',0,-1.500
'2007-09-19T00:22:00','15',0,-1.480
'2007-09-19T00:24:00','15',0,-1.450
'2007-09-19T00:26:00','15',0,-1.520
'2007-09-19T00:28:00','15',0,-1.330
'2007-09-19T00:30:00','15',0,-1.400
'2007-09-19T00:32:00','15',0,-1.260
'2007-09-19T00:34:00','15',0,-1.220
'2007-09-19T00:36:00','15',0,-1.380
'2007-09-19T00:38:00','15',0,-1.220
'2007-09-19T00:40:00','15',0,-1.480
'2007-09-19T00:42:00','15',0,-1.440
'2007-09-19T00:44:00','15',0,-1.360
'2007-09-19T00:46:00','15',0,-1.370
'2007-09-19T00:48:00','15',0,-1.250
'2007-09-19T00:50:00','15',0,-1.470
'2007-09-19T00:52:00','15',0,-1.620
'2007-09-19T00:54:00','15',0,-1.460
'2007-09-19T00:56:00','15',0,-1.510
'2007-09-19T00:58:00','15',0,-1.520
'2007-09-19T01:00:00','15',0,-1.470
'2007-09-19T01:02:00','15',0,-1.620
'2007-09-19T01:04:00','15',0,-1.500
'2007-09-19T01:06:00','15',0,-1.420
'2007-09-19T01:08:00','15',0,-1.420
'2007-09-19T01:10:00','15',0,-1.380
'2007-09-19T01:12:00','15',0,-1.320
'2007-09-19T01:14:00','15',0,-1.470
'2007-09-19T01:16:00','15',0,-1.500
'2007-09-19T01:18:00','15',0,-1.680
'2007-09-19T01:20:00','15',0,-1.600
'2007-09-19T01:22:00','15',0,-1.680
'2007-09-19T01:24:00','15',0,-1.680
'2007-09-19T01:26:00','15',0,-1.900
'2007-09-19T01:28:00','15',0,-1.520
'2007-09-19T01:30:00','15',0,-1.740
'2007-09-19T01:32:00','15',0,-1.520
'2007-09-19T01:34:00','15',0,-1.640
'2007-09-19T01:36:00','15',0,-1.870
'2007-09-19T01:38:00','15',0,-1.720
'2007-09-19T01:40:00','15',0,-1.780
'2007-09-19T01:42:00','15',0,-1.910
'2007-09-19T01:44:00','15',0,-1.940
'2007-09-19T01:46:00','15',0,-2.050
'2007-09-19T01:48:00','15',0,-1.810
'2007-09-19T01:50:00','15',0,-1.970
'2007-09-19T01:52:00','15',0,-1.820
'2007-09-19T01:54:00','15',0,-1.800
'2007-09-19T01:56:00','15',0,-2.000
'2007-09-19T01:58:00','15',0,-1.880
'2007-09-19T02:00:00','15',0,-2.000
'2007-09-19T02:02:00','15',0,-1.900
'2007-09-19T02:04:00','15',0,-2.040
'2007-09-19T02:06:00','15',0,-1.980
'2007-09-19T02:08:00','15',0,-2.030
'2007-09-19T02:10:00','15',0,-1.940
'2007-09-19T02:12:00','15',0,-1.940
'2007-09-19T02:14:00','15',0,-1.900
'2007-09-19T02:16:00','15',0,-2.000
'2007-09-19T02:18:00','15',0,-1.860
'2007-09-19T02:20:00','15',0,-1.840
'2007-09-19T02:22:00','15',0,-1.880
'2007-09-19T02:24:00','15',0,-1.840
'2007-09-19T02:26:00','15',0,-1.940
'2007-09-19T02:28:00','15',0,-1.860
'2007-09-19T02:30:00','15',0,-2.360
'2007-09-19T02:32:00','15',0,-2.390
'2007-09-19T02:34:00','15',0,-2.180
'2007-09-19T02:36:00','15',0,-2.330
'2007-09-19T02:38:00','15',0,-2.360
'2007-09-19T02:40:00','15',0,-2.240
'2007-09-19T02:42:00','15',0,-2.080
'2007-09-19T02:44:00','15',0,-2.300
'2007-09-19T02:46:00','15',0,-2.240
'2007-09-19T02:48:00','15',0,-2.290
'2007-09-19T02:50:00','15',0,-2.110
'2007-09-19T02:52:00','15',0,-2.080
'2007-09-19T02:54:00','15',0,-2.340
'2007-09-19T02:56:00','15',0,-2.380
'2007-09-19T02:58:00','15',0,-2.540
'2007-09-19T03:00:00','15',0,-2.160
'2007-09-19T03:02:00','15',0,-2.560
'2007-09-19T03:04:00','15',0,-2.400
'2007-09-19T03:06:00','15',0,-2.140
'2007-09-19T03:08:00','15',0,-2.580
'2007-09-19T03:10:00','15',0,-2.400
'2007-09-19T03:12:00','15',0,-2.340
'2007-09-19T03:14:00','15',0,-2.300
'2007-09-19T03:16:00','15',0,-2.260
'2007-09-19T03:18:00','15',0,-2.390
'2007-09-19T03:20:00','15',0,-2.410
'2007-09-19T03:22:00','15',0,-2.440
'2007-09-19T03:24:00','15',0,-2.660
'2007-09-19T03:26:00','15',0,-2.640
'2007-09-19T03:28:00','15',8,2.454
'2007-09-19T03:30:00','15',8,8.480
'2007-09-19T03:32:00','15',8,0.786
'2007-09-19T03:34:00','15',8,-1.016
'2007-09-19T03:36:00','15',8,10.255
'2007-09-19T03:38:00','15',8,-6.386
'2007-09-19T03:40:00','15',8,4.922
'2007-09-19T03:42:00','15',8,-4.803
'2007-09-19T03:44:00','15',8,-2.472
'2007-09-19T03:46:00','15',8,-0.795
'2007-09-19T03:48:00','15',8,-8.391
'2007-09-19T03:50:00','15',8,6.596
'2007-09-19T03:52:00','15',8,5.508
'2007-09-19T03:54:00','15',8,2.232
'2007-09-19T03:56:00','15',8,10.110
'2007-09-19T03:58:00','15',8,17.889
'2007-09-19T04:00:00','15',8,-5.550
'2007-09-19T04:02:00','15',8,-0.940
'2007-09-19T04:04:00','15',8,7.587
'2007-09-19T04:06:00','15',8,-0.917
'2007-09-19T04:08:00','15',8,7.747
'2007-09-19T04:10:00','15',8,11.916
'2007-09-19T04:12:00','15',8,2.792
'2007-09-19T04:14:00','15',8,2.247
'2007-09-19T04:16:00','15',8,-0.576
'2007-09-19T04:18:00','15',8,-2.429
'2007-09-19T04:20:00','15',8,1.916
'2007-09-19T04:22:00','15',8,4.249
'2007-09-19T04:24:00','15',8,0.546
'2007-09-19T04:26:00','15',8,4.562
'2007-09-19T04:28:00','15',8,2.230
'2007-09-19T04:30:00','15',8,3.370
'2007-09-19T04:32:00','15',8,-7.971
'2007-09-19T04:34:00','15',8,3.527
'2007-09-19T04:36:00','15',8,12.791
'2007-09-19T04:38:00','15',8,6.733
'2007-09-19T04:40:00','15',8,-2.609
'2007-09-19T04:42:00','15',8,1.124
'2007-09-19T04:44:00','15',8,0.892
'2007-09-19T04:46:00','15',8,-6.511
'2007-09-19T04:48:00','15',8,12.059
'2007-09-19T04:50:00','15',8,6.192
'2007-09-19T04:52:00','15',8,5.428
'2007-09-19T04:54:00','15',8,12.267
'2007-09-19T04:56:00','15',8,-1.164
'2007-09-19T04:58:00','15',8,6.704
'2007-09-19T05:00:00','15',8,8.138
'2007-09-19T05:02:00','15',8,6.850
'2007-09-19T05:04:00','15',8,4.211
'2007-09-19T05:06:00','15',8,-4.238
'2007-09-19T05:08:00','15',8,-3.876
'2007-09-19T05:10:00','15',8,4.062
'2007-09-19T05:12:00','15',8,6.144
'2007-09-19T05:14:00','15',8,6.141
'2007-09-19T05:16:00','15',8,3.462
'2007-09-19T05:18:00','15',8,0.071
'2007-09-19T05:20:00','15',8,-2.904
'2007-09-19T05:22:00','15',8,9.744
'2007-09-19T05:24:00','15',8,-1.647
'2007-09-19T05:26:00','15',8,-2.421
'2007-09-19T05:28:00','15',8,8.563
'2007-09-19T05:30:00','15',8,-0.848
'2007-09-19T05:32:00','15',8,2.527
'2007-09-19T05:34:00','15',8,4.260
'2007-09-19T05:36:00','15',8,2.848
'2007-09-19T05:38:00','15',8,5.019
'2007-09-19T05:40:00','15',8,14.024
'2007-09-19T05:42:00','15',8,-4.645
'2007-09-19T05:44:00','15',8,2.554
'2007-09-19T05:46:00','15',8,4.103
'2007-09-19T05:48:00','15',8,0.586
'2007-09-19T05:50:00','15',8,5.539
'2007-09-19T05:52:00','15',8,0.390
'2007-09-19T05:54:00','15',8,9.602
'2007-09-19T05:56:00','15',8,-0.815
'2007-09-19T05:58:00','15',8,4.591
'2007-09-19T06:00:00','15',8,12.356
'2007-09-19T06:02:00','15',8,1.183
'2007-09-19T06:04:00','15',8,2.540
'2007-09-19T06:06:00','15',8,-2.205
'2007-09-19T06:08:00','15',8,4.290
'2007-09-19T06:10:00','15',8,3.790
'2007-09-19T06:12:00','15',8,-1.971
'2007-09-19T06:14:00','15',8,-5.102
'2007-09-19T06:16:00','15',8,-1.263
'2007-09-19T06:18:00','15',8,7.480
'2007-09-19T06:20:00','15',8,4.647
'2007-09-19T06:22:00','15',8,5.507
'2007-09-19T06:24:00','15',8,6.384
'2007-09-19T06:26:00','15',8,-6.784
'2007-09-19T06:28:00','15',8,1.805
'2007-09-19T06:30:00','15',8,-2.585
'2007-09-19T06:32:00','15',8,5.555
'2007-09-19T06:34:00','15',8,-0.359
'2007-09-19T06:36:00','15',8,7.176
'2007-09-19T06:38:00','15',8,2.682
'2007-09-19T06:40:00','15',8,11.735
'2007-09-19T06:42:00','15',8,-4.900
'2007-09-19T06:44:00','15',8,9.525
'2007-09-19T06:46:00','15',8,-5.612
'2007-09-19T06:48:00','15',8,8.070
'2007-09-19T06:50:00','15',8,-1.111
'2007-09-19T06:52:00','15',8,13.245
'2007-09-19T06:54:00','15',8,-0.935
'2007-09-19T06:56:00','15',8,10.861
'2007-09-19T06:58:00','15',8,-5.468
'2007-09-19T07:00:00','15',8,-6.755
'2007-09-19T07:02:00','15',8,4.171
'2007-09-19T07:04:00','15',8,5.206
'2007-09-19T07:06:00','15',8,1.125
'2007-09-19T07:08:00','15',8,-3.296
'2007-09-19T07:10:00','15',8,17.323
'2007-09-19T07:12:00','15',8,7.115
'2007-09-19T07:14:00','15',8,1.276
'2007-09-19T07:16:00','15',8,-1.936
'2007-09-19T07:18:00','15',8,0.151
'2007-09-19T07:20:00','15',8,8.147
'2007-09-19T07:22:00','15',8,3.369
'2007-09-19T07:24:00','15',8,-4.925
'2007-09-19T07:26:00','15',8,-0.604
'2007-09-19T07:28:00','15',8,0.735
'2007-09-19T07:30:00','15',8,-3.814
'2007-09-19T07:32:00','15',8,0.815
'2007-09-19T07:34:00','15',8,0.560
'2007-09-19T07:36:00','15',8,14.859
'2007-09-19T07:38:00','15',8,-0.995
'2007-09-19T07:40:00','15',8,-0.171
'2007-09-19T07:42:00','15',8,-2.782
'2007-09-19T07:44:00','15',8,1.405
'2007-09-19T07:46:00','15',8,1.043
'2007-09-19T07:48:00','15',8,2.218
'2007-09-19T07:50:00','15',8,3.634
'2007-09-19T07:52:00','15',8,4.494
'2007-09-19T07:54:00','15',8,9.361
'2007-09-19T07:56:00','15',8,-4.398
'2007-09-19T07:58:00','15',8,6.449
'2007-09-19T08:00:00','15',8,-2.699
'2007-09-19T08:02:00','15',8,4.781
'2007-09-19T08:04:00','15',8,-4.085
'2007-09-19T08:06:00','15',8,-3.903
'2007-09-19T08:08:00','15',8,1.609
'2007-09-19T08:10:00','15',8,9.465
'2007-09-19T08:12:00','15',8,8.051
'2007-09-19T08:14:00','15',8,3.608
'2007-09-19T08:16:00','15',8,1.847
'2007-09-19T08:18:00','15',8,7.057
'2007-09-19T08:20:00','15',8,7.297
'2007-09-19T08:22:00','15',8,-5.568
'2007-09-19T08:24:00','15',8,-2.607
'2007-09-19T08:26:00','15',8,-6.543
'2007-09-19T08:28:00','15',8,2.197
'2007-09-19T08:30:00','15',8,7.526
'2007-09-19T08:32:00','15',8,1.306
'2007-09-19T08:34:00','15',8,0.384
'2007-09-19T08:36:00','15',8,2.255
'2007-09-19T08:38:00','15',8,13.795
'2007-09-19T08:40:00','15',8,8.063
'2007-09-19T08:42:00','15',8,6.254
'2007-09-19T08:44:00','15',8,6.778
'2007-09-19T08:46:00','15',8,10.360
'2007-09-19T08:48:00','15',8,-0.490
'2007-09-19T08:50:00','15',8,5.508
'2007-09-19T08:52:00','15',8,2.670
'2007-09-19T08:54:00','15',8,9.767
'2007-09-19T08:56:00','15',8,-7.129
'2007-09-19T08:58:00','15',8,-1.205
'2007-09-19T09:00:00','15',8,8.079
'2007-09-19T09:02:00','15',8,-1.675
'2007-09-19T09:04:00','15',8,-0.489
'2007-09-19T09:06:00','15',8,5.610
'2007-09-19T09:08:00','15',8,1.300
'2007-09-19T09:10:00','15',8,0.775
'2007-09-19T09:12:00','15',8,6.207
'2007-09-19T09:14:00','15',8,6.758
'2007-09-19T09:16:00','15',8,16.465
'2007-09-19T09:18:00','15',8,-2.007
'2007-09-19T09:20:00','15',8,0.268
'2007-09-19T09:22:00','15',8,1.062
'2007-09-19T09:24:00','15',8,5.286
'2007-09-19T09:26:00','15',8,4.424
'2007-09-19T09:28:00','15',8,-1.555
'2007-09-19T09:30:00','15',8,11.411
'2007-09-19T09:32:00','15',8,8.085
'2007-09-19T09:34:00','15',8,-0.306
'2007-09-19T09:36:00','15',8,5.893
'2007-09-19T09:38:00','15',8,-4.114
'2007-09-19T09:40:00','15',8,11.418
'2007-09-19T09:42:00','15',8,15.588
'2007-09-19T09:44:00','15',8,4.159
'2007-09-19T09:46:00','15',8,-0.368
'2007-09-19T09:48:00','15',8,19.481
'2007-09-19T09:50:00','15',8,-4.725
'2007-09-19T09:52:00','15',8,2.616
'2007-09-19T09:54:00','15',8,2.176
'2007-09-19T09:56:00','15',8,4.288
'2007-09-19T09:58:00','15',8,8.641
'2007-09-19T10:00:00','15',8,6.209
'2007-09-19T10:02:00','15',8,1.979
'2007-09-19T10:04:00','15',8,4.980
'2007-09-19T10:06:00','15',8,13.345
'2007-09-19T10:08:00','15',8,11.171
'2007-09-19T10:10:00','15',8,6.225
'2007-09-19T10:12:00','15',8,0.855
'2007-09-19T10:14:00','15',8,8.624
'2007-09-19T10:16:00','15',8,-1.168
'2007-09-19T10:18:00','15',8,2.461
'2007-09-19T10:20:00','15',8,-3.537
'2007-09-19T10:22:00','15',8,5.976
'2007-09-19T10:24:00','15',8,2.054
'2007-09-19T10:26:00','15',8,4.491
'2007-09-19T10:28:00','15',8,8.708
'2007-09-19T10:30:00','15',8,-2.837
'2007-09-19T10:32:00','15',8,7.623
'2007-09-19T10:34:00','15',8,1.987
'2007-09-19T10:36:00','15',8,4.564
'2007-09-19T10:38:00','15',8,11.125
'2007-09-19T10:40:00','15',8,9.676
'2007-09-19T10:42:00','15',8,3.671
'2007-09-19T10:44:00','15',8,6.193
'2007-09-19T10:46:00','15',8,4.945
'2007-09-19T10:48:00','15',8,11.949
'2007-09-19T10:50:00','15',8,2.023
'2007-09-19T10:52:00','15',8,5.564
'2007-09-19T10:54:00','15',8,0.887
'2007-09-19T10:56:00','15',8,12.859
'2007-09-19T10:58:00','15',8,5.583
'2007-09-19T11:00:00','15',8,1.943
'2007-09-19T11:02:00','15',8,5.352
'2007-09-19T11:04:00','15',8,13.070
'2007-09-19T11:06:00','15',8,3.217
'2007-09-19T11:08:00','15',8,8.946
'2007-09-19T11:10:00','15',8,-6.254
'2007-09-19T11:12:00','15',8,-0.897
'2007-09-19T11:14:00','15',8,6.666
'2007-09-19T11:16:00','15',8,5.452
'2007-09-19T11:18:00','15',8,12.845
'2007-09-19T11:20:00','15',8,4.925
'2007-09-19T11:22:00','15',8,24.738
'2007-09-19T11:24:00','15',8,10.061
'2007-09-19T11:26:00','15',8,10.272
'2007-09-19T11:28:00','15',8,-2.554
'2007-09-19T11:30:00','15',8,5.207
'2007-09-19T11:32:00','15',8,6.949
'2007-09-19T11:34:00','15',8,11.887
'2007-09-19T11:36:00','15',8,6.996
'2007-09-19T11:38:00','15',8,3.744
'2007-09-19T11:40:00','15',8,21.954
'2007-09-19T11:42:00','15',8,8.368
'2007-09-19T11:44:00','15',8,7.174
'2007-09-19T11:46:00','15',8,-0.662
'2007-09-19T11:48:00','15',8,9.151
'2007-09-19T11:50:00','15',8,1.044
'2007-09-19T11:52:00','15',8,12.466
'2007-09-19T11:54:00','15',8,10.523
'2007-09-19T11:56:00','15',8,12.329
'2007-09-19T11:58:00','15',8,3.981
'2007-09-19T12:00:00','15',8,18.135
'2007-09-19T12:02:00','15',8,14.995
'2007-09-19T12:04:00','15',8,12.276
'2007-09-19T12:06:00','15',8,17.258
'2007-09-19T12:08:00','15',8,14.005
'2007-09-19T12:10:00','15',8,22.385
'2007-09-19T12:12:00','15',8,10.018
'2007-09-19T12:14:00','15',8,15.348
'2007-09-19T12:16:00','15',8,13.227
'2007-09-19T12:18:00','15',8,7.569
'2007-09-19T12:20:00','15',8,7.228
'2007-09-19T12:22:00','15',8,9.478
'2007-09-19T12:24:00','15',8,13.967
'2007-09-19T12:26:00','15',8,8.425
'2007-09-19T12:28:00','15',8,12.742
'2007-09-19T12:30:00','15',8,22.132
'2007-09-19T12:32:00','15',8,14.759
'2007-09-19T12:34:00','15',8,6.419
'2007-09-19T12:36:00','15',8,2.370
'2007-09-19T12:38:00','15',8,13.246
'2007-09-19T12:40:00','15',8,18.039
'2007-09-19T12:42:00','15',8,7.056
'2007-09-19T12:44:00','15',8,5.938
'2007-09-19T12:46:00','15',8,17.076
'2007-09-19T12:48:00','15',8,7.574
'2007-09-19T12:50:00','15',8,5.364
'2007-09-19T12:52:00','15',8,4.534
'2007-09-19T12:54:00','15',8,9.531
'2007-09-19T12:56:00','15',8,17.497
'2007-09-19T12:58:00','15',8,16.418
'2007-09-19T13:00:00','15',8,7.729
'2007-09-19T13:02:00','15',8,6.572
'2007-09-19T13:04:00','15',8,3.833
'2007-09-19T13:06:00','15',8,9.180
'2007-09-19T13:08:00','15',8,6.236
'2007-09-19T13:10:00','15',8,7.972
'2007-09-19T13:12:00','15',8,-1.466
'2007-09-19T13:14:00','15',8,4.647
'2007-09-19T13:16:00','15',8,10.256
'2007-09-19T13:18:00','15',8,12.096
'2007-09-19T13:20:00','15',8,12.066
'2007-09-19T13:22:00','15',8,9.586
'2007-09-19T13:24:00','15',8,10.694
'2007-09-19T13:26:00','15',8,1.908
'2007-09-19T13:28:00','15',8,15.242
'2007-09-19T13:30:00','15',8,7.514
'2007-09-19T13:32:00','15',0,2.140
'2007-09-19T13:34:00','15',0,2.060
'2007-09-19T13:36:00','15',0,3.500
'2007-09-19T13:38:00','15',0,2.700
'2007-09-19T13:40:00','15',0,2.520
'2007-09-19T13:42:00','15',0,1.960
'2007-09-19T13:44:00','15',0,2.260
'2007-09-19T13:46:00','15',0,2.380
'2007-09-19T13:48:00','15',0,2.030
'2007-09-19T13:50:00','15',0,2.120
'2007-09-19T13:52:00','15',0,2.260
'2007-09-19T13:54:00','15',0,2.270
'2007-09-19T13:56:00','15',0,2.020
'2007-09-19T13:58:00','15',0,2.310
'2007-09-19T14:00:00','15',0,2.020
'2007-09-19T14:02:00','15',0,2.490
'2007-09-19T14:04:00','15',0,1.860
'2007-09-19T14:06:00','15',0,2.080
'2007-09-19T14:08:00','15',0,2.050
'2007-09-19T14:10:00','15',0,2.090
'2007-09-19T14:12:00','15',0,2.440
'2007-09-19T14:14:00','15',0,2.240
'2007-09-19T14:16:00','15',0,2.220
'2007-09-19T14:18:00','15',0,2.110
'2007-09-19T14:20:00','15',0,2.580
'2007-09-19T14:22:00','15',0,2.100
'2007-09-19T14:24:00','15',0,2.640
'2007-09-19T14:26:00','15',0,2.100
'2007-09-19T14:28:00','15',0,2.100
'2007-09-19T14:30:00','15',0,2.460
'2007-09-19T14:32:00','15',0,2.510
'2007-09-19T14:34:00','15',0,2.340
'2007-09-19T14:36:00','15',0,2.500
'2007-09-19T14:38:00','15',0,2.540
'2007-09-19T14:40:00','15',0,2.540
'2007-09-19T14:42:00','15',0,2.880
'2007-09-19T14:44:00','15',0,2.550
'2007-09-19T14:46:00','15',0,3.270
'2007-09-19T14:48:00','15',0,2.860
'2007-09-19T14:50:00','15',0,3.160
'2007-09-19T14:52:00','15',0,2.620
'2007-09-19T14:54:00','15',0,3.210
'2007-09-19T14:56:00','15',0,2.820
'2007-09-19T14:58:00','15',0,3.160
'2007-09-19T15:00:00','15',0,3.400
'2007-09-19T15:02:00','15',0,3.260
'2007-09-19T15:04:00','15',0,3.610
'2007-09-19T15:06:00','15',0,3.540
'2007-09-19T15:08:00','15',0,3.610
'2007-09-19T15:10:00','15',0,3.500
'2007-09-19T15:12:00','15',0,3.130
'2007-09-19T15:14:00','15',0,3.630
'2007-09-19T15:16:00','15',0,3.300
'2007-09-19T15:18:00','15',0,3.280
'2007-09-19T15:20:00','15',0,3.550
'2007-09-19T15:22:00','15',0,3.320
'2007-09-19T15:24:00','15',0,2.820
'2007-09-19T15:26:00','15',0,3.180
'2007-09-19T15:28:00','15',0,2.920
'2007-09-19T15:30:00','15',0,3.120
'2007-09-19T15:32:00','15',0,3.160
'2007-09-19T15:34:00','15',0,3.310
'2007-09-19T15:36:00','15',0,3.330
'2007-09-19T15:38:00','15',0,3.260
'2007-09-19T15:40:00','15',0,3.460
'2007-09-19T15:42:00','15',0,2.900
'2007-09-19T15:44:00','15',0,3.760
'2007-09-19T15:46:00','15',0,3.130
'2007-09-19T15:48:00','15',0,3.120
'2007-09-19T15:50:00','15',0,3.020
'2007-09-19T15:52:00','15',0,3.200
'2007-09-19T15:54:00','15',0,3.060
'2007-09-19T15:56:00','15',0,3.020
'2007-09-19T15:58:00','15',0,3.140
'2007-09-19T16:00:00','15',0,3.380
'2007-09-19T16:02:00','15',0,2.780
'2007-09-19T16:04:00','15',0,3.500
'2007-09-19T16:06:00','15',0,3.520
'2007-09-19T16:08:00','15',0,3.740
'2007-09-19T16:10:00','15',0,3.150
'2007-09-19T16:12:00','15',0,3.160
'2007-09-19T16:14:00','15',0,3.180
'2007-09-19T16:16:00','15',0,3.110
'2007-09-19T16:18:00','15',0,3.060
'2007-09-19T16:20:00','15',0,2.570
'2007-09-19T16:22:00','15',0,3.100
'2007-09-19T16:24:00','15',0,3.360
'2007-09-19T16:26:00','15',0,2.720
'2007-09-19T16:28:00','15',0,2.780
'2007-09-19T16:30:00','15',0,3.000
'2007-09-19T16:32:00','15',0,2.720
'2007-09-19T16:34:00','15',0,3.140
'2007-09-19T16:36:00','15',0,2.840
'2007-09-19T16:38:00','15',0,3.210
'2007-09-19T16:40:00','15',0,3.240
'2007-09-19T16:42:00','15',0,3.000
'2007-09-19T16:44:00','15',0,2.940
'2007-09-19T16:46:00','15',0,2.560
'2007-09-19T16:48:00','15',0,2.540
'2007-09-19T16:50:00','15',0,2.700
'2007-09-19T16:52:00','15',0,2.590
'2007-09-19T16:54:00','15',0,3.340
'2007-09-19T16:56:00','15',0,2.750
'2007-09-19T16:58:00','15',0,2.760
'2007-09-19T17:00:00','15',0,2.680
'2007-09-19T17:02:00','15',0,2.960
'2007-09-19T17:04:00','15',0,2.820
'2007-09-19T17:06:00','15',0,3.000
'2007-09-19T17:08:00','15',0,3.010
'2007-09-19T17:10:00','15',0,2.900
'2007-09-19T17:12:00','15',0,2.800
'2007-09-19T17:14:00','15',0,2.920
'2007-09-19T17:16:00','15',0,2.830
'2007-09-19T17:18:00','15',0,2.650
'2007-09-19T17:20:00','15',0,2.340
'2007-09-19T17:22:00','15',0,2.720
'2007-09-19T17:24:00','15',0,2.380
'2007-09-19T17:26:00','15',0,2.280
'2007-09-19T17:28:00','15',0,2.400
'2007-09-19T17:30:00','15',0,2.450
'2007-09-19T17:32:00','15',0,2.230
'2007-09-19T17:34:00','15',0,2.220
'2007-09-19T17:36:00','15',0,2.240
'2007-09-19T17:38:00','15',0,2.640
'2007-09-19T17:40:00','15',0,2.500
'2007-09-19T17:42:00','15',0,2.320
'2007-09-19T17:44:00','15',0,2.300
'2007-09-19T17:46:00','15',0,2.400
'2007-09-19T17:48:00','15',0,2.290
'2007-09-19T17:50:00','15',0,2.310
'2007-09-19T17:52:00','15',0,2.270
'2007-09-19T17:54:00','15',0,2.400
'2007-09-19T17:56:00','15',0,2.520
'2007-09-19T17:58:00','15',0,2.800
'2007-09-19T18:00:00','15',0,2.480
'2007-09-19T18:02:00','15',0,2.550
'2007-09-19T18:04:00','15',0,2.470
'2007-09-19T18:06:00','15',0,2.620
'2007-09-19T18:08:00','15',0,2.280
'2007-09-19T18:10:00','15',0,2.480
'2007-09-19T18:12:00','15',0,2.760
'2007-09-19T18:14:00','15',0,2.460
'2007-09-19T18:16:00','15',0,2.520
'2007-09-19T18:18:00','15',0,2.380
'2007-09-19T18:20:00','15',0,2.320
'2007-09-19T18:22:00','15',0,2.210
'2007-09-19T18:24:00','15',0,2.420
'2007-09-19T18:26:00','15',0,2.460
'2007-09-19T18:28:00','15',0,2.340
'2007-09-19T18:30:00','15',0,2.260
'2007-09-19T18:32:00','15',0,2.520
'2007-09-19T18:34:00','15',0,2.370
'2007-09-19T18:36:00','15',0,2.460
'2007-09-19T18:38:00','15',0,2.760
'2007-09-19T18:40:00','15',0,2.420
'2007-09-19T18:42:00','15',0,2.300
'2007-09-19T18:44:00','15',0,2.550
'2007-09-19T18:46:00','15',0,2.460
'2007-09-19T18:48:00','15',0,2.420
